Account Length,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn
132,no,no,0,193.3,106,128.3,94,162.1,119,11.6,4,3.13,5,True
119,no,yes,24,217.2,94,138.7,52,139.3,85,11.3,4,3.05,0,False
16,no,no,0,209.5,89,172.8,85,94.1,102,8.8,4,2.38,1,False
99,no,no,0,95.4,105,207.2,101,136,117,5.6,5,1.51,1,False
76,no,yes,26,214.6,110,205.2,87,134.6,140,8.1,2,2.19,1,False
167,no,no,0,131.6,120,211.3,96,168.3,97,11.1,4,3,4,True
129,no,no,0,168.4,117,217.1,129,81.6,100,11.8,7,3.19,1,False
116,no,no,0,146.4,123,176.6,113,212.6,102,7.8,5,2.11,1,False
60,yes,no,0,183,110,206.7,93,203.8,119,11.1,6,3,1,False
128,no,no,0,103.3,122,245.9,123,161.1,95,6.4,7,1.73,0,False
47,no,yes,28,112.2,70,154.8,106,166.7,105,10.6,2,2.86,0,False
40,yes,no,0,170.7,55,179.1,108,281.9,89,8.2,9,2.21,3,False
173,no,no,0,172.5,78,142.6,91,102,63,10.9,2,2.94,0,False
157,no,yes,30,194.3,107,243.2,108,322.2,114,7.1,5,1.92,1,False
66,no,yes,32,187.8,117,129.8,90,132.3,113,12,3,3.24,2,False
50,yes,yes,26,307.1,94,289.4,78,174.9,109,8,3,2.16,0,False
72,no,no,0,118.2,106,167.2,136,214.2,106,12.2,3,3.29,3,False
130,no,no,0,154,95,205.9,106,233.7,75,12.9,1,3.48,1,False
143,no,no,0,155.5,101,213.4,89,237.9,61,7.6,11,2.05,1,False
89,yes,no,0,125.6,108,213,90,181.7,108,5.4,5,1.46,1,False
108,no,no,0,199.3,104,224.2,92,140.1,57,15.2,2,4.1,0,False
32,no,no,0,157.9,88,180.8,132,132.5,102,12.8,3,3.46,1,False
166,no,no,0,203.4,81,167.7,110,132,124,9.2,5,2.48,2,False
109,no,no,0,222.2,113,218.5,122,266,88,10.9,5,2.94,1,False
72,no,yes,39,92.8,98,271.2,115,167.1,83,5.8,7,1.57,1,False
134,no,yes,32,216.8,78,102.2,111,174,83,8.6,2,2.32,0,False
13,no,no,0,193.2,89,194.4,90,186.5,104,9.7,2,2.62,4,False
90,no,no,0,113.2,108,189.3,63,271.8,124,14.1,4,3.81,3,False
111,no,yes,36,166.2,54,238.8,109,108.8,92,11.2,2,3.02,3,False
101,no,yes,23,262.2,101,157,80,129.1,100,7.3,14,1.97,1,False
72,no,no,0,207.8,92,195.7,110,184.8,124,13.1,4,3.54,0,False
67,no,yes,35,245.4,89,148.2,102,274,136,7.5,6,2.03,1,False
172,no,no,0,287.1,108,178.4,125,153.2,98,14.4,2,3.89,3,True
154,no,yes,32,192.3,82,165.3,134,205,74,9,1,2.43,2,False
69,no,no,0,194.2,122,242.1,81,215.8,80,9.7,3,2.62,2,False
123,no,no,0,211,92,217,102,214.8,104,9.8,7,2.65,3,False
130,no,yes,12,141.9,92,228.9,102,195.1,101,8.7,5,2.35,0,False
142,no,yes,26,220.5,94,239.5,126,254.3,109,5.9,9,1.59,2,False
29,no,no,0,157.4,122,145,75,281.8,92,9.3,2,2.51,1,False
87,no,yes,28,143.5,106,223.5,147,175.4,69,11.2,5,3.02,0,False
149,no,no,0,156,56,56,116,163.3,104,8.9,8,2.4,0,False
146,yes,no,0,160.1,63,208.4,112,177.6,98,9.2,3,2.48,2,False
88,yes,no,0,235.1,98,251.8,79,285.9,76,7.2,2,1.94,4,True
119,yes,yes,15,160,95,209.5,110,82.3,107,8.7,5,2.35,5,True
48,no,no,0,188.4,63,165.9,89,205.7,71,13.2,2,3.56,1,False
135,no,no,0,194.8,97,235.3,118,174.4,126,11,3,2.97,1,False
100,no,no,0,247.8,117,130,95,134.3,125,6.9,2,1.86,1,False
98,no,no,0,221.2,80,213.6,104,291.8,89,11.9,3,3.21,4,False
75,no,yes,26,118.5,86,213.9,118,132.6,99,13.4,3,3.62,2,False
180,no,yes,33,231.8,78,232.9,79,206.9,121,7.6,4,2.05,1,False
100,no,yes,25,215.9,90,257.9,92,180.2,157,11.6,4,3.13,1,False
119,no,yes,35,217.1,92,220.8,134,249.5,93,8,5,2.16,2,False
86,no,no,0,83.5,96,221.1,63,349.7,75,12.6,3,3.4,0,False
155,no,yes,39,183.3,106,205.1,101,263.7,90,5.1,7,1.38,1,False
78,yes,no,0,236.8,141,265.3,101,152.4,77,9.5,2,2.57,1,True
153,no,no,0,193.8,90,195.3,121,182.7,108,8.5,3,2.3,1,False
92,no,yes,25,134,112,206,111,180.6,118,9.7,4,2.62,0,False
13,no,yes,25,176.6,65,172.7,96,104.5,128,11.3,5,3.05,2,False
154,no,no,0,191.4,93,205.4,119,205.7,121,10.2,3,2.75,3,False
144,yes,yes,35,174.8,127,219.6,93,255.8,90,12.8,3,3.46,0,False
48,no,no,0,275.2,67,180.2,108,159,110,7.9,2,2.13,1,False
94,no,no,0,174,85,241.1,114,207.8,94,7.9,1,2.13,1,False
139,no,no,0,165,132,249.7,86,170.3,128,12.6,8,3.4,1,False
126,no,no,0,228.7,102,168.7,99,223.5,100,11.8,4,3.19,1,False
122,no,no,0,107.9,88,235.8,109,228.6,119,9.5,3,2.57,2,False
139,no,no,0,221.3,140,157.8,89,192.5,89,11.3,6,3.05,1,False
95,no,no,0,141.1,84,211.4,108,103.7,127,5.9,6,1.59,3,False
80,no,yes,31,166.4,92,238.3,74,150.7,84,10.7,4,2.89,4,False
131,no,yes,28,249.6,87,227.2,138,239.9,92,7.6,3,2.05,3,False
36,no,no,0,178.6,83,213.1,103,198,119,10.9,5,2.94,1,False
180,no,no,0,139,96,224.9,64,170.8,118,15.7,5,4.24,2,False
25,no,no,0,134.3,98,202.3,109,195.9,100,12.6,5,3.4,2,False
113,no,no,0,215.9,93,240.1,85,156.7,123,4.9,5,1.32,3,False
88,no,yes,31,181.6,91,213.2,120,207.8,104,11.4,4,3.08,1,False
120,no,no,0,178.4,97,168.3,113,120.5,93,9.3,9,2.51,1,False
74,no,no,0,106.4,84,140.2,104,90.9,81,11.4,3,3.08,1,False
109,no,no,0,170.7,101,240.2,82,119,112,11.4,4,3.08,2,False
162,no,yes,33,184.5,139,183.2,78,127.4,106,12.3,6,3.32,0,False
124,no,yes,37,161.2,109,204.2,79,231.5,87,8.9,4,2.4,1,False
177,no,no,0,84.9,77,257.5,109,210.5,66,7.5,5,2.03,2,False
91,no,no,0,217.9,71,230.1,116,232.1,110,10.6,2,2.86,1,False
105,no,no,0,270.9,98,226.2,110,178.8,60,8.8,5,2.38,0,True
24,no,no,0,243,91,183.9,77,184.3,109,15.3,6,4.13,0,True
48,no,no,0,128.2,71,48.1,78,116.3,80,8.9,3,2.4,0,False
86,no,no,0,126.3,115,168.8,112,154.6,95,9.8,7,2.65,2,False
163,no,no,0,178.7,56,215.7,79,152.7,84,10.6,2,2.86,4,False
91,no,no,0,159,109,255.1,142,82.4,73,10.1,4,2.73,0,False
56,no,no,0,150.9,79,161.8,87,167.7,115,11.7,5,3.16,3,False
147,yes,yes,24,219.9,118,208.5,116,352.5,111,8.1,4,2.19,3,False
64,no,no,0,168,116,192.4,94,166.5,98,10.1,3,2.73,2,False
108,no,yes,34,162.1,83,171.8,117,259.8,76,9.6,3,2.59,4,True
159,no,no,0,198.8,107,195.5,91,213.3,120,16.5,7,4.46,5,False
136,yes,no,0,256.8,90,230.1,104,143.6,82,9.1,10,2.46,3,False
116,no,yes,35,182.8,122,212.7,119,193.8,103,11,2,2.97,1,False
45,no,yes,38,196.8,92,254.2,108,261.8,85,7.7,2,2.08,1,False
122,no,no,0,140.1,120,231.4,128,188.1,127,11.2,5,3.02,2,False
138,no,no,0,194.3,83,189.9,97,232.2,102,9,3,2.43,5,False
132,no,no,0,117.6,66,214,108,239.5,94,8.8,5,2.38,1,False
101,yes,no,0,193.7,108,186.6,98,223,100,11.6,8,3.13,0,False
58,no,no,0,243.1,105,231.4,108,180.9,120,7.8,4,2.11,2,False
81,no,no,0,145.4,132,129.3,91,186.4,109,5.2,4,1.4,1,False
87,no,no,0,169.1,105,169.9,102,244.9,106,9.9,10,2.67,3,False
116,no,no,0,229.3,93,184.5,111,168.2,91,8.8,3,2.38,2,False
85,yes,no,0,197.2,97,211.7,115,210.1,133,8.3,4,2.24,4,False
62,no,yes,33,186.4,84,201,136,286.7,103,11.1,3,3,2,True
90,no,no,0,76.1,121,290.3,73,236.9,89,10.8,3,2.92,0,False
98,no,no,0,162.8,65,185,109,219.5,104,6,3,1.62,2,False
73,no,no,0,182.3,115,199.2,97,120.2,113,18,5,4.86,1,False
107,yes,no,0,194.4,83,247.8,84,245.4,93,11.2,7,3.02,2,False
55,no,yes,20,189.3,95,118.6,113,250.2,102,12.5,4,3.38,2,False
76,no,yes,22,160.1,107,168.7,136,23.2,102,9.5,4,2.57,3,False
30,no,no,0,145,76,240.7,112,197.1,134,7.1,4,1.92,3,False
157,no,no,0,220.7,105,119.3,127,165.1,113,11.5,7,3.11,4,False
40,no,yes,31,224.7,69,134.5,81,120.3,104,7.5,5,2.03,1,True
72,no,no,0,147,79,162.3,103,162.9,80,10.5,4,2.84,1,False
95,no,yes,39,260.8,130,213.4,111,195.6,97,10.1,5,2.73,1,False
42,no,no,0,155.4,127,164.1,45,157.7,128,9,3,2.43,0,False
86,no,no,0,166.2,112,255.3,81,228.1,97,5.4,7,1.46,1,False
131,no,no,0,211.8,115,260.5,102,144.2,96,10.8,7,2.92,0,False
55,no,yes,45,130.5,114,208.4,94,141.6,114,11,5,2.97,4,True
74,no,no,0,162.7,102,292,105,183.3,80,8.7,6,2.35,0,False
81,yes,yes,37,237.1,76,264.2,125,271.3,120,7.9,3,2.13,1,False
81,no,no,0,166.2,102,217.6,112,220.2,68,13.2,2,3.56,4,False
28,no,no,0,121.7,48,125.8,112,261.6,122,8.3,2,2.24,6,True
111,no,no,0,176.4,62,201,124,150.4,138,11.2,2,3.02,0,False
3,no,yes,27,67.4,116,244,78,281.1,93,11.4,2,3.08,2,False
51,no,no,0,229.7,129,336,104,192.8,128,9.6,1,2.59,1,True
68,no,yes,24,176,118,277.9,116,174.7,71,14.7,7,3.97,1,False
163,no,no,0,247.7,77,269.5,108,167.3,82,9.6,7,2.59,0,True
87,no,no,0,115.4,90,262.6,68,245.7,69,13.1,5,3.54,2,False
58,no,no,0,112.2,95,209.6,108,260.9,78,13.9,1,3.75,0,True
109,no,no,0,162.6,138,154,109,209.7,118,11.5,4,3.11,0,False
111,no,no,0,229.4,107,214.1,99,289.6,95,10.4,6,2.81,4,False
144,no,no,0,139.6,96,124.2,93,95.6,75,15,4,4.05,2,False
135,no,no,0,263.8,66,251.3,116,200.1,112,8.4,2,2.27,5,True
109,no,yes,46,217.5,123,233.7,84,163.9,99,9,3,2.43,4,False
107,no,yes,14,114.3,132,199.8,91,194.7,74,7.5,8,2.03,1,False
149,no,no,0,196.3,108,136.8,96,154.7,87,7.7,3,2.08,2,False
56,no,no,0,253.2,95,188,116,142,133,4.4,4,1.19,1,False
129,no,no,0,98,99,240.7,62,254.8,123,10.5,4,2.84,0,False
92,no,no,0,249.4,118,211.5,95,169,116,9.1,3,2.46,0,False
67,no,yes,30,129.6,107,233,104,297,93,14.5,5,3.92,1,False
120,no,no,0,221.3,106,267.6,98,111.5,80,9.3,7,2.51,0,False
166,no,no,0,220.7,106,177.8,118,206.1,102,12.4,9,3.35,1,False
66,no,no,0,87.6,76,262,111,184.6,125,9.2,5,2.48,1,False
76,no,no,0,203.6,61,161.7,127,175.9,97,8.4,3,2.27,0,False
79,no,no,0,213.6,110,234.9,121,229.6,157,8.8,3,2.38,2,False
98,no,yes,31,181.6,112,220.7,100,236.3,121,12.9,4,3.48,2,False
141,no,yes,22,215.4,123,328.7,98,160.5,89,7.8,6,2.11,1,False
49,no,no,0,266.3,90,207.8,117,205,98,14,2,3.78,2,True
46,no,no,0,199.2,111,175.1,83,210.6,84,10.2,2,2.75,3,False
137,no,no,0,115,130,137.8,83,224,61,7.3,4,1.97,3,False
171,no,no,0,270.5,69,230,112,136,111,9.6,5,2.59,1,True
10,no,no,0,222.2,127,153.1,125,227.4,80,12.9,4,3.48,1,False
88,no,no,0,61.9,78,262.6,114,212.5,110,8.8,2,2.38,3,False
89,no,no,0,141.1,92,249.1,126,136,73,10.8,2,2.92,2,False
82,no,no,0,189.2,81,184.4,117,255.8,83,10.6,5,2.86,3,True
139,no,no,0,196,135,186,146,153,92,9.8,1,2.65,3,False
87,no,no,0,171.6,119,205,107,170.6,114,13.8,4,3.73,0,False
137,yes,no,0,174,123,161.3,115,260.7,98,11.4,3,3.08,2,False
45,no,no,0,78.6,106,187.3,110,184.2,111,7.4,5,2,1,True
90,no,no,0,200.9,92,164.3,91,249,98,8.9,7,2.4,1,False
103,no,no,0,141.3,123,253.6,87,215.8,96,6.4,2,1.73,1,False
100,no,no,0,235.8,130,176,69,63.6,122,7.3,1,1.97,2,False
110,no,no,0,185.1,100,165.1,88,111.6,104,6.3,4,1.7,3,False
124,no,no,0,254.3,113,78.9,104,153.2,69,11.8,2,3.19,2,False
10,no,no,0,183,103,214.8,77,206.4,73,8.7,6,2.35,2,False
89,no,yes,29,163.5,80,274.8,136,381.9,147,7.5,5,2.03,2,False
121,no,no,0,207.9,98,210.5,96,109.6,114,7.7,2,2.08,2,False
101,no,no,0,248.6,102,174.9,93,207.2,86,6.1,3,1.65,3,False
103,no,yes,31,185.4,105,197.6,126,147.1,110,14.5,4,3.92,2,False
51,no,no,0,197.8,60,221,64,168.6,134,8.9,5,2.4,1,False
2,yes,no,0,132.1,42,138.9,88,192.6,119,9.1,1,2.46,2,True
111,no,no,0,197.1,117,227.8,128,214,101,9.3,11,2.51,0,False
118,no,no,0,154.6,112,184.2,105,217.4,102,12.6,5,3.4,2,False
17,no,yes,31,153.1,115,185.9,59,224.3,102,10,1,2.7,6,True
130,no,no,0,211.2,119,231.1,120,220.9,80,6.3,9,1.7,2,False
193,no,no,0,96.8,92,142.6,103,210.1,115,10.9,5,2.94,2,True
114,no,no,0,172,145,276.4,101,193.7,100,10.1,9,2.73,1,False
137,no,no,0,141.1,91,147.2,100,254.7,75,8,7,2.16,2,False
185,no,yes,29,151.1,121,244.7,88,154.4,91,13.8,2,3.73,2,False
101,no,no,0,209.6,107,228.8,96,172.4,85,7.6,2,2.05,3,False
95,no,yes,32,247,109,125.6,91,226.5,90,10.5,4,2.84,3,False
7,no,yes,30,221.4,114,165.8,116,247,105,10.8,12,2.92,1,False
126,no,no,0,321.3,99,167.9,93,193.6,106,8,4,2.16,1,True
71,no,no,0,243.7,124,60,90,189,129,11.3,2,3.05,0,False
124,no,no,0,251.5,85,214.2,98,186.1,71,11.1,6,3,3,False
97,yes,no,0,236.9,107,157.6,105,241,120,7.3,2,1.97,0,True
28,no,no,0,159.7,79,216.7,131,206.7,116,9.3,3,2.51,2,False
90,yes,no,0,148.2,96,220.4,111,134.2,97,9.2,1,2.48,4,True
190,no,no,0,150.9,86,268.6,129,179.9,73,14.7,1,3.97,1,False
31,no,yes,28,210.5,101,250.5,86,241.6,125,11.5,2,3.11,1,False
52,no,yes,24,170.9,71,201.4,80,159,124,4.1,5,1.11,2,False
73,no,no,0,254.7,80,90.2,79,153.4,60,10.6,8,2.86,0,False
111,no,no,0,284.4,89,157,113,242.8,91,8.4,8,2.27,0,True
98,no,no,0,0,0,159.6,130,167.1,88,6.8,1,1.84,4,True
106,yes,no,0,133.7,45,187.8,107,181.9,89,10.7,2,2.89,1,True
111,no,no,0,224.9,117,191.9,127,229.9,97,10.3,3,2.78,0,False
59,no,no,0,151.8,98,209.9,92,266.9,86,11.9,5,3.21,1,False
71,no,yes,22,141.4,107,163,105,220,99,5.6,3,1.51,2,False
55,no,no,0,285.7,124,230.9,106,230.7,140,14.8,7,4,0,True
13,no,no,0,58.4,121,262.2,64,159,115,11.9,5,3.21,1,False
136,no,yes,16,90.4,105,201.3,109,227.1,115,13.1,4,3.54,0,False
123,no,no,0,114.4,91,216.6,123,250.6,102,11,3,2.97,0,False
105,no,no,0,147.7,103,222.7,78,163.5,102,12.8,3,3.46,2,False
50,no,yes,31,302.7,93,240.5,119,193.9,103,13.6,14,3.67,3,False
118,no,no,0,136.1,120,204.2,103,228.2,90,11.3,4,3.05,1,False
97,no,no,0,169.7,84,165.9,86,191.9,83,12.8,6,3.46,3,False
51,no,no,0,227.2,89,194.4,106,243.4,126,14.9,2,4.02,0,False
73,no,no,0,217.8,91,220.6,97,277.3,89,10.3,6,2.78,1,True
35,no,no,0,124.2,102,123.9,115,135.7,100,13.1,8,3.54,2,False
64,no,no,0,206.2,76,232.4,76,251.6,96,13.6,2,3.67,1,False
63,no,no,0,132.9,122,67,62,160.4,121,9.9,2,2.67,3,False
117,no,yes,31,104.9,115,237.6,125,263.4,104,7.7,6,2.08,3,False
115,no,no,0,245,97,250.7,75,270.2,124,13.7,8,3.7,1,True
162,no,no,0,184.5,118,224,95,180.5,82,11.6,3,3.13,1,False
89,no,no,0,89.5,66,179.3,104,225.1,116,12.3,1,3.32,3,False
94,yes,no,0,235.6,131,194.8,107,170.6,93,8.6,4,2.32,1,False
129,no,no,0,186,127,262.3,96,98.9,63,11.5,6,3.11,4,False
86,no,no,0,223.9,75,155.7,109,150.2,143,7.3,9,1.97,1,False
96,no,no,0,179.5,125,162.3,139,264.5,133,6.6,2,1.78,1,False
190,no,no,0,169.4,102,253.5,113,197.1,93,8.9,5,2.4,1,False
80,no,no,0,118.1,90,144.3,77,225.1,86,8.2,6,2.21,1,False
108,no,no,0,112,105,193.7,110,208.9,93,4.1,4,1.11,4,True
97,no,yes,32,168.4,129,225.9,97,191.8,95,8.5,7,2.3,0,False
84,no,yes,42,214.3,112,188.2,107,333.5,117,11.3,10,3.05,0,False
65,no,no,0,245.7,139,241.9,113,285.3,117,4.2,5,1.13,4,True
131,no,yes,34,156.6,134,71,95,261.7,120,13.4,10,3.62,1,False
58,yes,yes,43,142.8,96,272.3,100,193.4,105,8.9,4,2.4,1,False
36,no,no,0,202.4,115,230.7,115,202,127,10.2,2,2.75,3,False
54,no,no,0,116.8,119,123.1,123,217.5,101,12,2,3.24,1,False
45,no,no,0,155.7,110,260.3,103,192.2,98,11,1,2.97,1,False
125,no,yes,39,236.1,107,289.2,110,175.4,107,9.1,4,2.46,2,False
72,no,yes,21,138.1,113,260.1,83,135.4,118,8.2,2,2.21,2,False
141,no,no,0,51.9,108,162,83,223.5,115,10.1,3,2.73,3,False
113,no,no,0,81.3,116,220.6,124,235.7,113,8.9,3,2.4,0,False
20,no,yes,35,171.5,98,153.1,127,165.6,125,7.1,3,1.92,0,False
212,no,no,0,126,96,144.3,80,302.8,102,7.6,3,2.05,1,False
99,yes,no,0,197.2,127,156,92,204.1,99,9.9,6,2.67,4,False
94,no,no,0,194.1,62,227.2,54,190.4,115,15.3,4,4.13,1,False
40,no,no,0,115.7,105,127.8,113,107.5,91,9.3,6,2.51,1,False
86,no,yes,29,157.2,118,196.3,136,226.7,109,8.4,5,2.27,3,False
101,no,no,0,269.7,85,207.6,86,214.2,107,4.5,15,1.22,3,True
170,no,no,0,246.4,107,228.1,124,166.4,95,9.1,8,2.46,0,False
105,no,no,0,227.4,121,268.5,89,143.3,82,13,4,3.51,1,False
103,no,no,0,189.8,110,115.5,83,191.3,103,12.2,4,3.29,0,False
140,yes,yes,27,188.9,124,160.9,102,197.7,100,11.5,5,3.11,4,False
101,no,no,0,0,0,192.1,119,168.8,95,7.2,4,1.94,1,False
98,no,yes,19,110.5,87,227.8,97,243.6,84,11,4,2.97,1,False
104,no,no,0,167.6,116,219.2,112,215.9,94,11.7,2,3.16,4,False
115,no,no,0,132,90,197.5,75,175.8,114,0,0,0,3,False
112,no,no,0,167.8,88,247.9,81,155.1,108,11.9,4,3.21,0,False
70,no,no,0,213.4,86,204.7,77,256.6,101,5.7,4,1.54,1,False
126,no,no,0,175.4,120,98.3,71,201.9,93,10.6,1,2.86,0,False
87,no,yes,39,82.6,113,224.4,63,163.6,88,9.5,1,2.57,3,False
125,no,no,0,143.2,80,88.1,94,233.2,135,8.8,7,2.38,4,True
86,no,no,0,125.5,139,269.8,93,235.8,110,8.9,8,2.4,1,False
73,no,yes,31,82.3,105,256.1,91,229.6,98,11.8,2,3.19,6,True
232,no,no,0,165.6,104,195.9,115,118.3,77,11.8,3,3.19,1,False
1,no,yes,30,183.1,95,232.6,110,248.3,110,8.4,2,2.27,0,False
133,no,no,0,162.1,91,212.1,94,260.4,78,12.2,5,3.29,1,False
103,no,no,0,166.6,84,192.4,91,167.9,115,7.7,6,2.08,1,False
131,no,yes,24,135.9,60,233.2,78,210.6,121,9.4,4,2.54,1,False
95,no,yes,20,165.7,78,215.6,94,243.3,91,9.8,6,2.65,0,False
182,no,no,0,176.1,90,174.9,106,234.7,134,9.7,4,2.62,1,False
99,no,no,0,142.3,89,204.5,95,203.1,114,9.1,1,2.46,0,False
27,no,no,0,177.6,121,296.8,92,192.9,106,7.6,3,2.05,3,False
141,no,no,0,83.2,74,190.6,104,150.5,79,10.7,7,2.89,1,False
29,yes,yes,37,235,101,183.3,79,139.8,106,5.7,7,1.54,2,False
65,no,no,0,105.7,95,141.8,100,180.5,105,6.6,12,1.78,2,False
81,yes,no,0,149.4,68,171.9,98,214.5,97,17.9,3,4.83,3,True
37,no,yes,20,264.7,81,216.5,110,210.7,102,10.4,7,2.81,0,False
107,no,yes,31,160.3,45,221.5,70,261.6,109,5.6,1,1.51,1,False
127,yes,yes,28,95.9,117,159.5,131,152.8,132,10.4,3,2.81,1,False
78,no,no,0,140.7,77,195.2,114,252.9,107,11.7,5,3.16,0,False
55,no,no,0,119.7,148,231.8,96,222.3,113,4.6,2,1.24,2,False
86,no,yes,30,99.9,84,263.5,125,254.7,90,9.8,7,2.65,2,False
176,no,no,0,250.9,108,171.4,100,148.6,85,9.6,6,2.59,2,False
96,yes,no,0,200.6,117,289.5,120,98.3,95,11.2,5,3.02,2,False
11,no,yes,38,209.8,130,196.6,84,233,79,7,7,1.89,1,False
48,no,yes,34,198,70,273.7,121,217.9,71,7.6,4,2.05,1,False
127,no,no,0,239.8,107,128.9,121,249.9,110,11.3,5,3.05,1,False
63,no,no,0,164.5,75,147.9,118,252.7,97,11.2,2,3.02,0,False
79,no,no,0,220.9,107,192.2,97,161,74,12.2,2,3.29,1,False
47,no,yes,37,112.8,150,243.9,97,178.7,112,13.2,6,3.56,2,False
89,yes,yes,19,112.6,114,261.7,132,123.5,116,11.1,2,3,0,True
83,no,yes,26,226.4,117,234.7,97,133.6,82,10.8,7,2.92,1,False
126,yes,yes,34,244.9,118,219.6,105,210.8,136,9.7,6,2.62,4,False
60,no,no,0,203.2,99,235.8,131,224.9,112,15.1,6,4.08,2,False
122,no,no,0,136.7,115,243.1,137,188.9,110,8.6,4,2.32,0,False
136,no,no,0,152.6,97,208.9,85,119.1,99,5,10,1.35,1,False
172,no,yes,47,274.9,102,186.6,118,245,123,8.8,2,2.38,1,False
102,no,no,0,195.7,116,209.1,87,201.1,73,8.3,3,2.24,1,True
113,yes,no,0,204.3,82,188.8,115,139.4,97,9.2,7,2.48,1,False
79,no,no,0,222.3,99,146.2,82,275.6,82,8.9,4,2.4,3,False
55,no,yes,8,222.5,104,171.5,94,377.5,114,9.7,2,2.62,1,False
111,no,yes,28,128.8,104,157.3,52,147.4,76,10.3,2,2.78,2,False
160,no,no,0,174.3,105,171.3,107,220.8,131,8.3,2,2.24,0,False
110,no,no,0,242.5,110,162.3,140,184.1,86,7.8,3,2.11,4,False
192,no,no,0,221.6,101,285.2,50,167.4,83,12.7,6,3.43,4,False
93,no,no,0,114.3,100,221.1,103,126.3,88,10.9,9,2.94,0,False
101,no,yes,33,219.7,137,186.8,94,184.5,113,9.5,2,2.57,2,False
77,no,no,0,144.9,136,151.3,115,252.4,73,12.3,3,3.32,2,False
105,no,yes,40,236.5,111,117,110,221.1,115,8.1,3,2.19,2,False
133,no,yes,44,174,80,209.4,113,224.1,87,14.1,7,3.81,2,True
131,no,no,0,109.5,95,332.1,48,258.6,108,6.6,7,1.78,1,False
106,no,yes,33,81.6,120,235.6,85,150.9,113,9.9,4,2.67,1,False
118,no,no,0,133.4,113,121,92,254.7,129,5.9,4,1.59,1,False
125,no,no,0,137.1,94,209.8,83,238.4,114,8.6,4,2.32,1,False
95,no,no,0,197,88,190.4,68,211.9,104,16.1,8,4.35,0,False
80,no,no,0,198.1,160,156.7,87,182.1,76,9.3,3,2.51,3,False
145,no,no,0,39.5,78,264.3,106,185.8,90,10,6,2.7,0,False
37,no,no,0,199.5,107,207.5,110,83.9,123,8.1,4,2.19,2,False
87,no,no,0,156.8,93,215.8,68,223.3,77,7.6,6,2.05,1,False
69,no,no,0,183.4,85,237.6,100,228,94,9,5,2.43,3,False
83,no,no,0,132.4,120,121.6,101,197.7,84,8.6,2,2.32,1,False
195,no,no,0,63.2,108,220.2,88,184,99,5.1,3,1.38,0,False
67,yes,yes,35,181.1,59,215.9,116,216.3,106,16.9,4,4.56,0,True
75,no,yes,27,117.5,102,206.8,127,194.4,114,4.2,7,1.13,3,False
123,no,yes,27,218.7,79,163.4,78,173.8,116,15,1,4.05,0,False
41,no,yes,41,207.3,95,137.3,120,115.7,74,5.9,3,1.59,1,False
75,no,no,0,150.6,99,301.5,83,158.7,104,8.1,5,2.19,0,False
76,yes,no,0,273.3,66,263.6,121,165.2,84,12,7,3.24,1,True
86,yes,no,0,266.1,120,182,92,206.5,103,10.3,4,2.78,1,False
140,no,no,0,112.8,89,156.7,65,249.6,85,16.3,6,4.4,0,False
70,no,no,0,104.7,112,82.2,104,169.4,110,15.8,7,4.27,3,False
121,no,yes,35,193.8,62,197.6,97,218.8,95,5.9,4,1.59,0,False
112,no,no,0,168.6,102,298,117,194.7,110,9.8,5,2.65,1,False
118,no,no,0,253.2,122,201,78,195.3,108,9.7,7,2.62,2,False
66,no,yes,16,174.7,92,232.1,105,305.4,98,8.9,2,2.4,1,False
78,no,no,0,87,102,193.6,64,205.8,120,11,5,2.97,0,False
129,no,yes,34,204.5,79,132.8,113,190.1,117,14.8,9,4,2,False
6,no,no,0,226.5,93,152.1,122,164.4,98,9.4,4,2.54,3,False
107,yes,no,0,234.1,91,163.1,105,282.5,100,10,3,2.7,1,False
107,yes,no,0,133.3,106,182.9,89,241.1,123,12.9,2,3.48,3,True
138,no,no,0,133.9,87,166.4,110,193.5,139,15.4,3,4.16,1,False
103,no,no,0,160.2,104,138.9,70,312.5,97,9.7,2,2.62,0,False
116,no,yes,44,230.6,94,224.1,103,244,76,11.1,2,3,0,False
189,no,no,0,227.4,84,176,81,206.1,120,6.3,4,1.7,2,False
161,no,no,0,72.8,120,267.1,120,222.5,91,11.8,2,3.19,2,False
1,no,no,0,196.1,107,296.5,82,211.5,91,7,2,1.89,1,False
89,no,no,0,197.1,110,165.9,115,227.3,106,12.8,3,3.46,1,False
64,no,no,0,219.6,126,303.3,100,154.5,65,9.7,5,2.62,1,False
126,no,yes,30,153.4,90,151.4,97,153.8,97,12.8,4,3.46,4,True
129,no,no,0,216,85,186.9,114,210.7,109,4.9,10,1.32,2,False
128,no,yes,32,222.9,136,262,80,191.4,101,10.8,4,2.92,0,False
81,no,yes,36,115.9,120,236.6,95,255,90,11.7,6,3.16,3,False
114,no,no,0,189.8,101,147.7,80,172.7,121,10.6,5,2.86,1,False
50,no,no,0,154.7,102,298,108,210.2,95,11.1,3,3,0,False
86,no,no,0,136.4,104,202.5,110,230.7,86,11.5,1,3.11,3,False
96,no,no,0,170.5,86,277.5,88,162.5,117,12.2,6,3.29,1,False
